"timestamp","title","price","market","surface","location","remote_support","lighting","advertiser_type","description","no_of_rooms","form_of_property","url","is_for_sale","posting_id"
"2024-01-17","Gotowe 3 pokoje 64,45 m2 + 2 miejsca parkingowe","1070000","market,secondary","64.45","ul. Tadeusza Jasińskiego, Jasień, Gdańsk, pomorskie","null","null","private","Przedstawiam piękne i praktycznie zaprojektowane 3-pokojowe mieszkanie, umeblowane i gotowe do zamieszkania!

Nie odpowiadam na SMS, pośrednikom nieruchomości dziękuję za współpracę 
 
Mieszkanie mieści się w intensywnie rozwijającej się dzielnicy Gdańska - Jasieniu, z dostępnym zapleczem edukacyjno - handlowym pozwalającym wygodnie mieszkać. Miejsce charakteryzują zadbane tereny zielone, bliskość natury a zarazem możliwość szybkiego dojazdu do Centrum Gdańska (15 minut samochodem) jak i dojazd na obwodnicę (3 minuty). Osiedle połączone komunikacyjnie z centrum Gdańska poprzez pętlę autobusową. Dla swoich mieszkańców wyposażone jest w wielofunkcyjne boisko, oczko wodne, wiele różnorodnych placów zabaw. Osiedle monitorowane,
 
Wśród najbliższych sklepów znajduje się kilkaset metrów od mieszkania: Stokrotka, Żabka oraz w tym samym budynku Przedszkole Publiczne Pozytywne nr 7, żłobek A-Kuku, Kawialnia, Studio Figura. Idąc dalej w zasięgu ręki jest apteka, dentysta, przychodnia, siłownia, a w odległości ok 1 km Rental Park (Rossmann, siłownia, Lidl, Pepco, przedszkole, Sowa i wiele innych) oraz Morski Park Handlowy z Carrefour, OBI, Media Expert, apteka, Jula)
  
Mieszkanie mieści się w budynku powstałym w 2021 roku przez cenionego dewelopera INPRO, na które się składa:
 
- słoneczny salon z aneksem kuchennym
- dwie niezależne widne sypialnie
- łazienka
- przedpokój
- garderoba
- balkon
 
Mieszkanie jest dwustronne, ścianki działowe murowane, każde okno wyposażone w wykonywane na zamówienie rolety plisowane. Lokal mieści się na drugim piętrze 3-piętrowego budynku co daje ogromny komfort podczas gorącego lata i ciepło zimą. Na podłogach poza częścią kuchenną i łazienką, ułożono panele wysokiej ścieralności oraz wodoodporności 24h, wszystkie listwy przypodłogowe są wodoodporne. W całym mieszkaniu użyto szklanych włączników dotykowych oraz gniazdek z tej samej kolekcji Livolo dobranych kolorystycznie do pomieszczenia.
 
Lokal został przemyślanie zaprojektowany. W każdym wnętrzu znajdują się meble zrobione na wymiar, co pozwoliło na funkcjonalne wykorzystanie każdego centymetra, nie tracąc przy tym uroku.
 
Kuchnia
Aneks kuchenny jest wyjątkowo rozbudowany z mnóstwem szafek do przechowywania. Pod zlewem umieszczono 5-stopniowy filtr do oczyszczania wody pitnej, z tego powodu w bateria kuchenna posiada dodatkowy kranik do przefiltrowanej wody nadającej się bezpośrednio do picia. Kuchnię wyposażono w płytę indukcyjną oraz piekarnik Electrolux, pojemną lodówko-zamrażarkę LG, okap teleskopowy SeeNERGY o wysokiej wydajności, zmywarka Electrolux Comfort lift, mikrofalę Samsung z funkcją grilla. W części kuchennej znajduje się stół jadalny rozsuwany na 8 osób (w komplecie 8 krzeseł). Meble kuchenne jak i stół wykonane z tych samych materiałów przygotowane przez stolarza. W salonie jak i części kuchennej wykonano również dwie szklane witryny ze szklanymi półkami i oświetleniem LED, które umieszczono również pod szafkami wiszącymi. W tym pomieszczeniu skorzystano z oświetlenia punktowego które rozmieszczono na całej długości aneksu i przedpokoju; dodatkowa lampa nad stołem. Dodano dwa wpuszczone w blat gniazda, unikając umieszczania gniazdek na ścianie.
 
Salon
Cała zabudowa widoczna na zdjęciu przygotowana na wymiar. Obok miejsca na drobiazgi/książki, umieszczono dwa rzędy zamykanych szafek na dokumenty itp. Podświetlana szklana witryna. Kanapa rozkładana z miejscem do spania i przechowywania pościeli. Nad nią dopasowane do mebli półki na książki. Geometryczna tapeta ze złotym akcentem na ścianie za narożnikiem. TV LG 65’
 
Główna sypialnia 
Wyposażona w łóżko kontynentalne z welurowym wezgłowiem o wymiarach 160 x 200 cm, 3-drzwiową szafę oraz szafki nocne wykonane na wymiar. W pomieszczeniu przytulna tapeta, złote dodatki i oświetlenie, stylowa oprawa okna.
 
Pokój
Pokój został przygotowany do zamieszkania przez dwójkę dzieci. Szafa, szafki do przechowywania, półka na książki oraz biurko wykonane na wymiar. Biurko przystosowane na dwie osoby, z wyjściami do ładowania/ podłączenia sprzętu komputerowego/oświetlenia.
Pod nim dwie szafki „kontenerki” z szufladami na kółkach co daje swobodę pracy i rozmieszczania ich wedle potrzeby. Piękna tapeta w złoto-niebieskie ananasy jest kolorowym akcentem w pomieszczeniu. Pokój przy minimalnych kosmetycznych zmianach może też służyć jako gabinet. 
 
Przedpokój
Wyposażony w szafę na wymiar z półkami na buty i wieszaki na okrycie wierzchnie. Przy szafie umieszczono wygodne miękkie siedzisko oraz lustro. Dopełnieniem są lamele wykonane przez stolarza w tym samym kolorze co blat kuchenny/stół/wykończenia szaf i szafek oraz metalowe akcenty dekoracyjne.
 
Garderoba
Wykonana w całości przez stolarza z mnóstwem wieszaków, półek, miejscem na deskę do prasowania oraz żelazko. Wygospodarowano również miejsce na robot sprzątający. Garderoba zamykana drzwiami przesuwnymi, co zdecydowanie wpływa na swobodę poruszania się po przedpokoju. W garderobie umieszczono widoczny na zdjęciu system Danfoss Link do sterowania ogrzewaniem poprzez panel/aplikację w telefonie. Dzięki temu w mieszkaniu jest optymalna temperatura co przekłada się na oszczędność jak i komfort mieszkania.
 
Łazienka
Pomieszczenie utrzymane w złoto-brązowej tonacji. Oprócz szafki pod zlew przygotowanej przez stolarza, cała ściana zabudowana w 4-drzwiowe zamykane szafki na wszelkie akcesoria kosmetyczne, ręczniki itd. Na ścianie z lustrem hiszpańskie płytki które w połączeniu ze złotymi akcentami nadają elegancki ton wnętrzu. Lustro z podświetlaną ramą, oprócz oświetlenia punktowego na suficie, umieszczono dodatkowe oświetlenie nad blatem z 3 punktami świetlnymi. W łazience sprzęt AGD najwyższej klasy: zarówno pralka i suszarka firmy AEG, do 8 kg. Umywalka nadblatowa, WC podwieszane w zabudowie, prysznic z odpływem liniowym. Nad pralką i suszarką kolejna zamykana szafka na akcesoria do prania/sprzątania, realizowane również na zamówienie
 
 
Do mieszkania przynależą 2 naziemne miejsca parkingowe oraz piwnica wielkości 8,68 m2

Cena mieszkania zawiera wyposażenie AGD, RTV wymienione powyżej, zabudowy, meble, system Danfoss Link, filtr do uzdatniania wody. Wszystkie sprzęty AGD, RTV są na gwarancji, zakupione w 2022 r.


*Przedstawiona oferta cenowa ma charakter informacyjny i nie stanowi oferty handlowej w rozumieniu Art.66 par.1 Kodeksu Cywilnego
 
 
 ","3","pełna własność","https://www.otodom.pl/pl/oferta/gotowe-3-pokoje-64-45-m2-2-miejsca-parkingowe-ID4oxZK","true","4oxZK"
"2024-01-17","Rozkładowe 3 pokojowe mieszkanie z loggią","380000","market,secondary","68","ul. Teofila Lenartowicza, Zagórze Południe, Sosnowiec, śląskie","null","null","agency","Przedstawiamy Państwu ofertę sprzedaży, mieszkania w Sosnowcu przy ulicy Lenartowicza. Mieszkanie w pełni wyposażone, gotowe do zamieszkania.MOŻLIWA ZAMIANA na mniejsze mieszkanie o powierzchni od MINIMUM 48m2 - 60m2 na tym samym osiedlu na 1 lub 2 piętrze.Układ funkcjonalny:- salon / pokój 1 z loggią,- sypialnia / pokój 2,- sypialnia / pokój 3,- oddzielna kuchnia,- łazienka,- oddzielny WC,- przedpokój,Media:- prąd,- woda miejska i kanalizacja,- gaz,- ogrzewanie miejskie,- ciepła woda z sieci miejskiej,Do mieszkania przynależy piwnica.Forma własności: Pełna własność.Zapraszamy na prezentację!","3","pełna własność","https://www.otodom.pl/pl/oferta/rozkladowe-3-pokojowe-mieszkanie-z-loggia-ID4obLm","true","4obLm"
"2024-01-17","Mieszkanie, 42,78 m², Zabrze","230000","market,secondary","42.78","os. Janek, Guido, Zabrze, śląskie","null","null","agency","Zapraszamy do zakupu dwupokojowego mieszkania o powierzchni 42,78 m2. Mieszkanie usytuowane jest na parterze bloku o niskiej zabudowie.
Lokal składa się z 2 niezależnych pokoi, oddzielnej kuchni, łazienki z wc oraz przedpokoju. Mieszkanie z przynależną piwnicą. Wejście do klatki zabezpieczone domofonem. Ogrzewanie miejskie z podzielnikami, ciepła woda z piecyka gazowego.  
Na ścianach w pokojach gładzie, na podłogach panele. Sufit podwieszany z oświetleniem halogenowym w jednym z pokoi oraz w kuchni. Kuchnia oraz łazienka wykafelkowane płytkami starszego typu. W przedpokoju znajduje się szafa zabudowana z drzwiami przesuwnymi, na ścianach panele PCV, podłoga wykafelkowana. Okna plastikowe.
Lokal do odświeżenia/odnowienia.
Miesięczne opłaty wraz z zaliczką na CO wynoszą 515 zł.
Mieszkanie położone jest na spokojnym i cichym osiedlu w bezpośrednim sąsiedztwie miejsca parkingowe oraz las.
W pobliżu sklepy, placówki oświatowe, przychodnia lekarska, plac zabaw.
Dobry dostęp do środków komunikacji miejskiej. Doskonały dojazd do DTŚ oraz A4.
Niniejsza propozycja nie stanowi oferty handlowej w rozumieniu Kodeksu Cywilnego, lecz ma charakter informacyjny.","2","spółdzielcze wł. prawo do lokalu","https://www.otodom.pl/pl/oferta/mieszkanie-42-78-m-zabrze-ID4mRHq","true","4mRHq"
"2024-01-17","Centrum. Piękne dwupokojowe wykończone pod klucz!!","549010","market,secondary","58.22","Okole, Bydgoszcz, kujawsko-pomorskie","null","null","agency","Biuro Makler poleca:Chciałbyś mieszkać blisko Centrum?W bliskiej odległości do Kanału Bydgoskiego i terenów zielonych?Ze świetną komunikacją z pozostałymi dzielnicami miasta i pełną infrastrukturą wokół?Nie czekaj ta inwestycja jest właśnie dla Ciebie!!!Nieruchomości w świeżo oddanej inwestycji na ulicy Grunwaldzkiej. Opis Nieruchomości: Mieszkanie trzy pokojowe po powierzchni 58,36 m2, na pierwszym piętrze nowo powstałego budynku z balkonem.Możliwość zakupu garażu lub miejsca parkingowego. Teren zabezpiecza wysoka brama automatyczna otwierana za pomocą impulsu połączenia telekomunikacyjnego. O inwestycji:Deweloper oferuje 30 mieszkań, 2 lokale użytkowe, 15 garaży oraz 15 miejsc parkingowych w gotowym budynku w stanie developerskim zamkniętym.&middot;         Każde mieszkanie uzbrojone w piec gazowy dwu-funkcyjny.&middot;         Ogrzewanie podłogowe.&middot;         Okna 3 szybowe.Budynek A wyposażony w windę przeszkloną zewnętrzną, Budynek C wyposażony w windę wewnętrzną.Dziedziniec z miejscami postojowymi wyłożony kostką brukową.Teren zabezpiecza wysoka brama automatyczna, otwierana za pomocą impulsu połączenia telekomunikacyjnego.Oferowane mieszkania wyróżniają się nowoczesną architekturą, wysokim standardem i ciekawymi rozwiązaniami.Zapraszam na prezentację!! ","2","pełna własność","https://www.otodom.pl/pl/oferta/centrum-piekne-dwupokojowe-wykonczone-pod-klucz-ID4os6d","true","4os6d"
"2024-01-17","Dwupokojowe mieszkanie z windą - Piaseczno","420000","market,secondary","34.2","Piaseczno, Piaseczno, piaseczyński, mazowieckie","null","null","agency","Prezentowana nieruchomość to mieszkanie o powierzchni 34,2m2.Składa się z:- salonu z aneksem kuchennym 18,7m2 z wyjściem na loggię 3,5m2,- sypialni 9m2,- łazienki 3,5m2 z kabiną prysznicową,- przedpokoju/korytarza 3m2.Mieszkanie jest zadbane, wymaga odświeżenia.Dobrze doświetlone, dzięki ekspozycji okien na południowy-wschód.Czynsz wynosi ok. 460 złotych, przy jednej osobie. W skład tej opłaty wchodzą zaliczki na ogrzewanie i wodę, fundusz remontowy i śmieci.Dodatkowo do mieszkania przynależy miejsce parkingowe w garażu, dodatkowo płatne 30 000 złotych (zakup obligatoryjny).Lokal znajduje się w Piasecznie, przy ulicy Energetycznej.8.- piętro (ostatnie).Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()","2","pełna własność","https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-z-winda-piaseczno-ID4opYt","true","4opYt"
"2024-01-17","Luksusowy apartament po remoncie w Pile","269000","market,secondary","26.1","ul. Okólna, Piła, pilski, wielkopolskie","true","null","agency","Jedyna taka oferta!Komfortowy apartament blisko centrum Piły,  monochromatyczny w stylu Scandi, w pełni umeblowany i wyposażony, o powierzchni użytkowej 26,1  m2.Przemyślany układ i oryginalne rozwiązania architektoniczne, oraz  stylowe wykończenie nadają mu niepowtarzalnego charakteru.Całość wykonana z dbałością o każdy detal. Mieszkanie gotowe do zamieszkania od zaraz. Mieszkanie kompletnie umeblowane i wyposażone w sprzęt RTV i AGD. - pokój z aneksem kuchennym, meble w zabudowie , wygodna sofa , stolik, stół z krzesłami oraz komfortowa strefa TV,- stylowa łazienka z wc, - przedpokój,- piwnica.Mieszkanie blisko  Centrum Piły to dobre rozwiązanie dla osób ceniących wygodę i komfort codziennego życia. Dobra komunikacja miejsca, bliskość sklepów, centrum handlowego i innych punktów użyteczności publicznej typu przedszkola, szkoły, sklepy, banki etc. Przy bloku prywatny parking zamykany na szlaban. Zapraszam do kontaktu po więcej szczegółów oraz prezentację nieruchomości. 

Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()
","1","pełna własność","https://www.otodom.pl/pl/oferta/luksusowy-apartament-po-remoncie-w-pile-ID4nW9q","true","4nW9q"
"2024-01-17","Mieszkanie, 53,53 m², Lublin","546006","market,primary","53.53","Bronowice, Lublin, lubelskie","null","null","agency","Lublin, Wrońska - BG, 138- Oferta Deweloperska! Budowa nieruchomości została rozpoczęta, planowany termin zakończenia budowy 30 listopad 2025r. Nieruchomość o powierzchni 53,53m2, zlokalizowana będzie na 3 piętrze. Zestawienie pomieszczeń: -Przedpokój- 8,58m2 -Salon +aneks- 16,28m2 -Pokój- 12,36 -Pokój- 9,70m2 -Łazienka- 4,83m2 -WC- 1,78m2 -Balkon- 13,10m2Dostępne media: -Instalacja wodna -Instalacja prądowa -Instalacja sanitarna -Instalacja centralnego ogrzewaniaMiejsca postojowe zaprojektowane zostały w garażu podziemnym oraz na kondygnacji naziemnej, 8 z nich dla osób z niepełnosprawnościami. Kondygnacja podziemna zawierać również będzie komórki lokatorskie. Każda klatka wyposażona będzie w windy zapewniające możliwość poruszania się między wszystkimi kondygnacjami. Do lokalu mieszkalnego obowiązkowy jest zakup miejsca postojowego w garażu podziemnym oraz komórki lokatorskiej. Inwestycja znajduje się w świetnej lokalizacji, blisko centrum, szkół oraz przedszkoli, w pobliżu znajduje się także przychodnia, apteka, sklepy spożywcze (Stokrotka, Kaufland). Teren wokół budynku wyróżnia się zielenią, dobrym oświetleniem, a także placem zabaw dla najmłodszych. W ofercie posiadam również inne metraże mieszkań.ZADZWOŃ JUŻ DZIŚ I UMÓW SIĘ NA PREZENTACJĘ! tel:. 797-426-704W razie wszelkich pytań zadzwoń, zapytaj i umów się na wizytę na nieruchomości. Grupa WGN Koncern Obrotu Nieruchomościami - Lublin Informacje dotyczące nieruchomości zostały sporządzone na podstawie oświadczeń i nie są ofertą w rozumieniu przepisów prawa, mają charakter wyłącznie informacyjny i mogą podlegać aktualizacji, zalecamy ich osobistą weryfikację. Wszystkie teksty, rysunki, zdjęcia oraz wszystkie inne informacje opublikowane na niniejszych stronach podlegają prawom autorskim Grupa WGN Koncern Obrotu Nieruchomościami - Lublin. Wszelkie kopiowanie, dystrybucja, elektroniczne przetwarzanie oraz przesyłanie zawartości bez zezwolenia zabronione. Wszelkie prawa zastrzeżone.","3","pełna własność","https://www.otodom.pl/pl/oferta/mieszkanie-53-53-m-lublin-ID4nvtf","true","4nvtf"
"2024-01-17","29,31m2 Mieszkanie M2 Łódź Centrum ul. Karolewska","320000","market,secondary","29.31","ul. Karolewska, Stare Polesie, Polesie, Łódź, łódzkie","true","null","private","Witam, do sprzedania mieszkanie własnościowe z KW o powierzchni 29,31 m2 wraz z komórką lokatorską o powierzchni 2,3 m2.

Mieszkanie składa się z 2 pokoi -  salonu z aneksem kuchennym, oddzielnej sypialni oraz łazienki z wc.

Z przedmiotowym lokalem związane jest prawo do wyłącznego korzystania z komórki lokatorskiej.

W mieszkaniu wstawiono nowe drzwi wejściowe oraz wewnętrzne. Okna PCV. Na ścianach gładź, pełna zabudowa gipsowa, oświetlenie halogenowe, sztukateria. Nowa instalacja elektryczna , sanitarno-hydrauliczna.

W przedpokoju szafa z lustrami wykonana przez stolarza pod wymiar. Salon pomieści stół z krzesłami, kanapę i inne meble.

Jasna sypialnia, w której również szafa na całej ścianie za drzwiami pod wymiar.

Meble kuchenne pod wymiar,, min: zmywarka/piekarnik/lodówka .

W łazience prysznic ze szklanym parawanem, system WC podwieszany, umywalka oraz lustro z dodatkowym oświetleniem, dzięki któremu łazienka jest bardzo jasna.+ zabudowa szafki na kosmetyki nad geberitem zlicowana ze ścianą .

Klatka schodowa jest zadbana. Mieszkanie uzbrojone we wszystkie rzeczy stałe widoczne na projekcie.

Lokalizacja mieszkania jest bardzo dobrze skomunikowana z resztą miasta. W pobliżu przystanki autobusowe, Blok położony jest blisko punktów handlowo - usługowych, sklepy spożywcze, liczne markety, poczta, apteka, rynek, przychodnie. W pobliżu szkoła, przedszkole . W sąsiedztwie Dworzec PKP Łódź Kaliska, Park Poniatowskiego i Zdrowie. W niedalekiej odległości od Galerii Łódzkiej , 5 minut do ul.” Piotrkowskiej i 15 min do Manufaktury.  

Mieszkanie nie wymaga żadnych nakładów finansowych. Nie jest obciążonehipoteką. Czynsz ok. 400 zł 

- Mieszkanie zlokalizowane na 6 piętrze w 11 piętrowym wieżowcu przy ul. Karolewskiej 24/28.

- Blok ogrodzony, brama na pilota, możliwość parkowania na zamkniętym terenie.
 - Okna mieszkania wychodzą na południe.  

- Mieszkanie w bloku z 1981 roku.

Mieszkanie jest remontowane zgodnie z projektem zaprezentowanym powyżej. 

Z uwagi na szybko sprzedające się mieszkania nie mamy w ofercie żadnego gotowego lokalu (wszystko sprzedaje się nam podczas remontu). Konkretnie to mieszkanie będzie skończone do połowy lutego 2024r. dzięki czemu możemy ""uszyć"" nieruchomość pod przyszłego właściciela :).

Na tym etapie klienci wspierający się rządowym kredytem 2% są mile widziani, ponieważ my robimy remont a TY załatwiasz procedury kredytowe.

Jesteśmy elastyczni czasowo i na pewno dopasujemy się do dnia i godziny oględzin zaproponowanej przez Ciebie.

Kupując od nas mieszkanie NIE PŁACISZ PROWIZJI. Jesteśmy w stałej współpracy ze stolarzem oraz osobami, które przeprowadzały remont w mieszkaniu w związku z tym po zakupie mieszkania jesteśmy w stałym kontakcie, nie znikamy! Oferujemy pomoc w sprawach kredytowych, przy wyborze notariusza oraz ubezpieczenia mieszkania. 

Zapraszam do kontaktu. Sprzedaż bez prowizji i bez pośredników.","2","pełna własność","https://www.otodom.pl/pl/oferta/29-31m2-mieszkanie-m2-lodz-centrum-ul-karolewska-ID4oGlp","true","4oGlp"
"2024-01-17","Komfortowy Dom Tarnów ul. Jesionowa","579000","market,primary","98","ul. Jesionowa, Tarnów, małopolskie","true","null","private","Kontakt:tel.664 788 766 wewnętrzny 5 Basiabezpośrednie numery kontaktowe:Basia 883 870 656Basia S. 536 255 276Andrzej 796 656 870

""Czas na własne M?
Mamy dla Ciebie M+ plus, w cenie M. Zapytaj o szczegóły.""
Oferujemy do sprzedaży, na ""Osiedlu Jesionowym 2"" 4 domy-mieszkania z garażem w bardzo wysokim standardzie deweloperskim, o całkowitej powierzchni użytkowej 98,25 mkw, a powierzchni podłogi 102,25 mkw. Położone, każdy na działce w Tarnowie-Krzyżu, w cichej okolicy pomiędzy domami jednorodzinnymi.
Budynki wybudowane są z pustaka Thermopor 25, kryte blacho-dachówkową renomowanej firmy z długoletnią  gwarancją, z elewacją zewnętrzną budynku z ociepleniem 20 centymetrowym styropianem.
W domu: wszystkie instalacje (w tym instalacja klimatyzacji, instalacja pod internet, satelitę, światłowód), ogrzewanie podłogowe z piecem gazowym dwu funkcyjnym renomowanej firmy plus termostat, tynki cementowo - wapienne, wylewki, parapety zewnętrzne, drzwi wejściowe antywłamaniowe, Okna PCV. Dużą zaletą tego domu są bardzo niskie koszty eksploatacji.
Cena obejmuje wykonanie podjazdu i chodnika  oraz ogrodzenia.

Cena od 6 000,00 zł/m2

""Policz plusy małe i duże:
100m2 +
+ garaż
+ własny ogródek
+ balkon do każdej sypialni
+ doskonała lokalizacja
+ wysoka jakość wykończenia""
Dom posiada 2 poziomy, parter + poddasze. Na parterze znajduje się garaż, wiatrołap, kuchnia, salon, łazienka, na poddaszu znajdują się trzy sypialnie, łazienka, garderoba oraz hol.
""Osiedle Jesionowe - Wszystkie zalety wiejskiego życia - w sercu Miasta !""
Idealna lokalizacja w pobliżu: przystanek autobusowy (180m), przedszkole publiczne (400m), kościół (590m), szkoła (710m), sklep (870m), supermarket, centrum handlowe Gemmini (1,8 km), bardzo blisko do ścisłego centrum Tarnowa (4,2 km na Rynek).
""Osiedle Jesionowe - Prawdopodobnie najlepsze mieszkania w mieście.""
Budynek sprzedajemy na fakturę VAT, podana cena jest ceną BRUTTO. Kupujący zwolniony z opłaty skarbowej 2%. Po więcej szczegółów zapraszamy do kontaktu z biurem: Basia tel.664 788 766 wewnętrzny 2 , bezpośrednie numery kontaktowe:  Basia 883 870 656, Basia S. 536 255 276, Andrzej 796 656 870 - w celu umówienia się bezpośrednio na naszych budowach.

Zapraszamy do zapoznania się z naszą pełną ofertą oraz SPACER 3D po naszych mieszkaniach na stronie.
AWD-JORTIS DEWELOPER
Plusy to nasza specjalność.

UWAGA: Ogłoszenie nie jest ofertą sprzedażową, a tylko ofertą informacyjną!","4","pełna własność","https://www.otodom.pl/pl/oferta/komfortowy-dom-tarnow-ul-jesionowa-ID4mZ2V","true","4mZ2V"
"2024-01-17","Mieszkanie 3pokoje, ogródek-gotowe do zamieszkania","919000","market,secondary","61.1","ul. Królewskie Wzgórze, Piecki-Migowo, Gdańsk, pomorskie","null","null","private","Na sprzedaż słoneczne i przytulne mieszkanie w Gdańsk osiedle Królewskie Wzgórze.
 
LOKALIZACJA
Mieszkanie znajduje się na spokojnym i cichym osiedlu Królewskie Wzgórze dzielnica Piecki – Migowo potocznie zwana Moreną. Okolica bardzo dobrze rozwinięte posiadająca wszelkie udogodnienia: sklepy , hipermarkety , szkoła, przedszkole, żłobek oraz wszelkie usługi np. przychodnia, fryzjer kosmetyczka. Bezpośrednio  przy osiedlu znajduje się przystanek autobusowy oraz tramwajowy a w niedalekiej okolicy kolej metropolitalna. W pobliżu atrakcje tj.  place zabaw, Multipark Morena oraz Trójmiejski Park Krajobrazowy.
 
BUDYNEK
Nieruchomość usytuowana jest na parterze trzypiętrowego , nowoczesnego budynku. W bloku znajdują się komórki lokatorskie oraz hala garażowa. Klatka czysta oraz przestronna. Na każdym piętrze znajdują się cztery mieszkania.
 
MIESZKANIE
Prezentowane mieszkanie wykończone jest w stylu nowoczesnym z ekspozycją południowo – zachodnią. W skład nieruchomości wchodzi:

salon z kuchnią – 21,6 m2
pokój 1- 11,9 m2
pokój 2- 13,6m2
łazienka – 5,4m2
hol – 8,6m2
ogródek- 35,9 m2
komórka lokatorska (w cenie mieszkania) – 2,73 m2

        
Elementy stałe, meble i dodatki dekoracyjne pozostają na wyposażeniu mieszkania.
Zapraszam do kontaktu.  Powyższa oferta ma charakter informacyjny i nie stanowi oferty handlowej w rozumieniu art. 66 1 Kodeksu Cywilnego.","3","pełna własność","https://www.otodom.pl/pl/oferta/mieszkanie-3pokoje-ogrodek-gotowe-do-zamieszkania-ID4on4D","true","4on4D"
"2024-01-17","4 pok. w znakomitej cenie","652000","market,primary","65","ul. Sielawy, Naramowice, Stare Miasto, Poznań, wielkopolskie","null","null","agency","Bezpośrednio od dewelopera. Bez podatku PCC bez prowizji
Nowe zielone osiedle. w standardzie Pakiety Smart Home, nawiewniki antysmogowe.
Lokalizacja:

 Dojazd autem do centrum Poznania zajmuje tylko 15 minut.
Zaledwie 5 minut drogi rowerem i kwadrans spacerem znajdują się rozległe tereny zielone rezerwatu przyrody Żurawiniec z licznymi miejscami do wypoczynku na świeżym powietrzu. Taka lokalizacja sprzyja aktywności fizycznej i rodzinnym spacerom - z dala od zgiełku miasta.
W promieniu kilkuset metrów od osiedla działają sklepy i punkty handlowe (Żabka, Netto, Biedronka, Carrefour). Dojazd do centrum handlowego Plaza z kinem Cinema City zajmuje 10 minut.
Bliskość żłobków, szkół i przedszkoli jest atutem dla wielu osób planujących nabyć nowe mieszkanie. Naramowice to doskonałe miejsce dla rodzin, ponieważ osiedlając się tu, nie musisz martwić się o czasochłonne poranne odwożenie dzieci – wszystko jest na miejscu.
Lokalizacja w bliskości dużych węzłów komunikacyjnych i dogodny dojazd do śródmieścia sprawiają, że centrum Poznania znajduje się na wyciągnięcie ręki.
Codzienne podróżowanie ułatwi bliskość przystanków MPK. Kursują tu linie nr: 144, 146, 167, 169, 234, 248, 911.

z poważaniem
Paweł Biadun
882 953 888","4","pełna własność","https://www.otodom.pl/pl/oferta/4-pok-w-znakomitej-cenie-ID4oIyr","true","4oIyr"
"2024-01-17","Nowa cena! Jasne,przestronne mieszkanie Trzemeszno","229000","market,secondary","56","ul. Piastowska, Trzemeszno, Trzemeszno, gnieźnieński, wielkopolskie","null","null","agency","Nowa, niższa cena!Oferuję do sprzedaży jasne i przestronne mieszkanie 2- pokojowe zlokalizowane na cichym i spokojnym osiedlu w Trzemesznie.Mieszkanie o powierzchni 56m2, znajduje się na 4 piętrze w czteropiętrowym bloku. Składa się z dwóch pokoi, w tym jeden z balkonem, kuchni, łazienki z prysznicem i dużego przedpokoju. W 2020 roku  przeprowadzono generalny remont: wymianę instalacji elektrycznej, paneli podłogowych.Na podłodze w kuchni położone są płytki ceramiczne, w salonie i pokojach panele podłogowe. Na ścianach tapety i gładź szpachlowa.Nowe okna PCV z roletami zewnętrznymi wychodzą na wschód w sypialni i kuchni i na zachód w salonie. Niski czynsz ok. 620 zł przy 2 osobach.Mieszkanie nie wymaga wkładu własnego, od razu do wprowadzenia. Mieszkanie sprzedawane jest bez wyposażenia. W pobliżu znajdują się sklepy, szkoła, obiekty użyteczności publicznej.Dostępne od zaraz.Zapraszam na prezentację.Joanna Kowalewska 787 923 020","2","pełna własność","https://www.otodom.pl/pl/oferta/nowa-cena-jasne-przestronne-mieszkanie-trzemeszno-ID4hg2k","true","4hg2k"
